customer_id,orders,units_sold,revenue,average_order_value
16657,4,1130.0,874.43,218.61
16658,1,40.0,123.24,123.24
16659,1,72.0,39.12,39.12
16660,4,571.0,1267.65,316.91
16665,1,59.0,135.4,135.4
16666,1,233.0,118.98,118.98
16667,2,236.0,567.18,283.59
16668,6,318.0,306.72,51.12
16669,3,881.0,1348.88,449.63
16670,11,2556.0,4095.9,372.35
16671,3,875.0,1692.27,564.09
16672,20,2832.0,8134.94,406.75
16674,2,181.0,304.24,152.12
16676,4,636.0,1592.12,398.03
16678,12,2397.0,3109.99,259.17
16679,1,29.0,129.75,129.75
16680,1,94.0,183.7,183.7
16681,6,1407.0,1770.34,295.06
16682,5,1040.0,1028.0,205.6
16684,28,50255.0,66653.56,2380.48
16685,2,396.0,324.24,162.12
16686,7,1977.0,2959.88,422.84
16688,4,804.0,1260.86,315.22
16689,2,330.0,422.6,211.3
16690,2,138.0,225.58,112.79
16692,2,152.0,1276.0,638.0
16693,2,203.0,477.86,238.93
16696,4,146.0,657.9,164.48
16697,1,27.0,112.75,112.75
16698,2,840.0,1998.0,999.0
16700,13,4024.0,5076.55,390.5
16701,13,6393.0,5398.3,415.25
16705,20,5476.0,14034.99,701.75
16706,3,249.0,531.35,177.12
16708,1,285.0,656.63,656.63
16709,5,851.0,3029.87,605.97
16710,10,1823.0,2467.99,246.8
16711,5,833.0,1651.03,330.21
16712,11,1730.0,3611.31,328.3
16713,15,4271.0,6910.78,460.72
16714,3,589.0,1129.06,376.35
16715,1,642.0,301.72,301.72
16716,2,120.0,901.2,450.6
16717,6,1860.0,3843.08,640.51
16718,1,407.0,606.05,606.05
16719,7,1175.0,1770.22,252.89
16720,1,180.0,152.95,152.95
16721,1,172.0,292.47,292.47
16722,13,5001.0,4730.81,363.91
16723,2,398.0,576.4,288.2
16725,7,288.0,758.27,108.32
16726,5,945.0,1358.74,271.75
16727,1,167.0,256.32,256.32
16728,4,671.0,1048.28,262.07
16729,21,5722.0,7205.33,343.11
16730,3,994.0,743.11,247.7
16732,1,317.0,603.75,603.75
16734,3,345.0,646.76,215.59
16735,5,1532.0,2247.41,449.48
16737,1,288.0,417.6,417.6
16738,1,3.0,3.75,3.75
16739,1,172.0,323.0,323.0
16742,1,1.0,464.9,464.9
16743,7,2035.0,2213.13,316.16
16744,7,798.0,1291.91,184.56
16745,17,6719.0,7180.7,422.39
16746,18,4660.0,6680.11,371.12
16747,2,583.0,836.06,418.03
16748,5,880.0,1515.9,303.18
16750,5,214.0,623.93,124.79
16751,1,1031.0,1764.72,1764.72
16752,1,54.0,207.5,207.5
16753,1,189.0,223.92,223.92
16754,1,4280.0,2002.4,2002.4
16755,3,1058.0,1475.43,491.81
16756,1,106.0,239.4,239.4
16757,1,81.0,106.83,106.83
16758,1,203.0,369.34,369.34
16759,3,609.0,789.79,263.26
16761,1,341.0,316.62,316.62
16762,3,480.0,1207.24,402.41
16763,1,319.0,611.85,611.85
16764,13,1253.0,2790.95,214.69
16765,1,4.0,34.0,34.0
16766,2,536.0,1145.6,572.8
16767,11,4423.0,5575.56,506.87
16768,3,196.0,478.09,159.36
16769,1,80.0,361.54,361.54
16770,5,456.0,757.1,151.42
16771,5,1487.0,2242.61,448.52
16773,1,171.0,171.59,171.59
16774,4,322.0,661.52,165.38
16775,11,439.0,1691.51,153.77
16776,1,254.0,371.54,371.54
16777,2,62.0,222.62,111.31
16778,2,194.0,245.94,122.97
16779,22,5301.0,10611.72,482.35
16780,2,270.0,422.24,211.12
16781,1,113.0,311.25,311.25
16782,13,705.0,2267.95,174.46
16784,1,24.0,107.6,107.6
16788,2,304.0,594.39,297.2
16789,1,32.0,80.8,80.8
16790,6,898.0,1545.62,257.6
16791,7,757.0,1705.78,243.68
16792,2,44.0,110.38,55.19
16793,1,146.0,243.84,243.84
16794,10,923.0,1196.5,119.65
16795,1,239.0,414.88,414.88
16796,1,186.0,305.62,305.62
16800,1,524.0,1162.65,1162.65
16801,4,493.0,1594.23,398.56
16803,1,245.0,332.3,332.3
16804,3,246.0,536.99,179.0
16805,2,539.0,460.59,230.3
16806,4,356.0,762.16,190.54
16807,3,778.0,1121.59,373.86
16808,2,196.0,288.42,144.21
16809,5,652.0,914.69,182.94
16810,1,114.0,309.54,309.54
16811,2,477.0,547.07,273.54
16812,1,81.0,479.35,479.35
16813,10,1501.0,1652.18,165.22
16814,21,2697.0,6416.7,305.56
16816,4,274.0,417.06,104.27
16817,9,822.0,1604.75,178.31
16818,11,2164.0,3349.57,304.51
16820,1,307.0,497.61,497.61
16823,1,136.0,358.38,358.38
16824,2,236.0,460.64,230.32
16825,2,566.0,775.18,387.59
16826,1,158.0,341.7,341.7
16828,2,59.0,128.5,64.25
16829,1,99.0,197.22,197.22
16830,1,264.0,325.91,325.91
16832,3,33.0,199.15,66.38
16833,4,440.0,1106.53,276.63
16834,1,358.0,413.46,413.46
16835,2,61.0,180.85,90.43
16836,2,165.0,251.87,125.94
16837,11,1563.0,3170.98,288.27
16838,2,185.0,588.85,294.43
16839,34,8975.0,16594.35,488.07
16841,6,2250.0,1869.82,311.64
16842,3,693.0,1264.19,421.4
16843,16,10159.0,10196.57,637.29
16846,1,135.0,214.32,214.32
16847,1,78.0,193.44,193.44
16848,1,182.0,281.42,281.42
16849,1,33.0,124.57,124.57
16850,1,249.0,332.41,332.41
16851,3,271.0,342.45,114.15
16852,2,56.0,144.91,72.46
16855,2,164.0,328.4,164.2
16856,1,12.0,35.4,35.4
16858,1,91.0,375.69,375.69
16859,2,827.0,747.81,373.91
16861,2,140.0,173.76,86.88
16863,2,409.0,502.8,251.4
16866,3,60.0,207.74,69.25
16869,4,583.0,817.12,204.28
16871,6,1253.0,2812.34,468.72
16872,3,600.0,680.02,226.67
16873,6,3840.0,7123.62,1187.27
16875,5,1069.0,2095.53,419.11
16877,6,458.0,846.62,141.1
16878,1,12.0,13.3,13.3
16880,7,746.0,1491.43,213.06
16881,1,600.0,432.0,432.0
16882,3,424.0,705.12,235.04
16883,2,103.0,272.48,136.24
16884,2,320.0,429.84,214.92
16885,3,178.0,450.41,150.14
16887,1,156.0,192.33,192.33
16889,3,925.0,1578.67,526.22
16891,5,265.0,742.43,148.49
16892,5,236.0,518.19,103.64
16893,1,62.0,145.93,145.93
16895,1,91.0,202.27,202.27
16897,2,73.0,289.78,144.89
16898,3,412.0,501.03,167.01
16899,6,520.0,1271.06,211.84
16900,3,833.0,887.11,295.7
16902,1,629.0,1706.88,1706.88
16903,1,247.0,363.2,363.2
16904,16,1984.0,3653.75,228.36
16905,7,1381.0,3037.6,433.94
16906,4,263.0,559.59,139.9
16907,5,286.0,928.76,185.75
16909,1,436.0,379.14,379.14
16910,8,884.0,1508.96,188.62
16912,11,1025.0,2555.58,232.33
16913,1,82.0,113.44,113.44
16914,1,112.0,183.76,183.76
16915,6,132.0,621.68,103.61
16916,2,431.0,562.41,281.21
16917,1,232.0,391.52,391.52
16918,6,721.0,1068.82,178.14
16919,11,1403.0,2592.25,235.66
16921,1,154.0,154.18,154.18
16923,19,3344.0,7069.08,372.06
16924,3,467.0,829.89,276.63
16926,1,35.0,230.25,230.25
16927,3,993.0,543.05,181.02
16928,17,2092.0,2814.7,165.57
16929,7,929.0,1295.39,185.06
16930,3,339.0,378.89,126.3
16931,21,3134.0,4554.87,216.9
16932,1,82.0,150.23,150.23
16933,2,288.0,563.23,281.62
16934,2,397.0,931.03,465.52
16936,1,171.0,261.9,261.9
16938,4,2533.0,2711.68,677.92
16940,3,2169.0,3049.88,1016.63
16942,9,805.0,1904.99,211.67
16943,3,145.0,816.73,272.24
16945,19,2725.0,4345.5,228.71
16947,1,312.0,406.48,406.48
16948,3,1614.0,435.02,145.01
16949,6,791.0,1286.27,214.38
16950,3,644.0,1178.56,392.85
16951,3,1318.0,1277.75,425.92
16952,2,92.0,167.61,83.81
16953,1,10.0,20.8,20.8
16954,9,1054.0,2085.08,231.68
16955,4,266.0,518.67,129.67
16956,1,114.0,308.74,308.74
16957,2,172.0,416.64,208.32
16959,1,49.0,117.35,117.35
16960,3,304.0,507.05,169.02
16961,1,125.0,234.17,234.17
16963,1,35.0,110.55,110.55
16965,1,291.0,201.19,201.19
16966,7,1981.0,2154.97,307.85
16967,1,333.0,319.02,319.02
16968,2,326.0,439.43,219.72
16969,3,816.0,650.41,216.8
16971,1,72.0,357.21,357.21
16976,1,88.0,251.52,251.52
16978,1,166.0,344.33,344.33
16979,6,865.0,1852.0,308.67
16980,2,739.0,1028.46,514.23
16982,1,182.0,384.06,384.06
16983,7,1335.0,1905.87,272.27
16984,2,2380.0,4459.52,2229.76
16985,10,1832.0,5464.12,546.41
16986,2,1040.0,1873.2,936.6
16987,7,401.0,1616.8,230.97
16988,1,43.0,126.12,126.12
16989,6,1233.0,1133.25,188.88
16990,1,100.0,179.0,179.0
16992,5,860.0,1614.31,322.86
16996,6,544.0,1456.96,242.83
16997,3,360.0,702.0,234.0
16998,4,76.0,295.0,73.75
16999,2,294.0,484.82,242.41
17001,11,2164.0,3989.57,362.69
17002,3,679.0,1493.73,497.91
17004,2,771.0,1312.14,656.07
17006,4,272.0,781.78,195.45
17007,6,597.0,889.93,148.32
17010,1,118.0,195.36,195.36
17011,1,186.0,270.9,270.9
17014,3,243.0,583.43,194.48
17015,3,1978.0,1838.61,612.87
17017,20,6673.0,8694.26,434.71
17018,2,176.0,920.1,460.05
17019,4,820.0,1258.08,314.52
17022,1,108.0,71.0,71.0
17024,3,69.0,95.85,31.95
17025,3,235.0,357.77,119.26
17026,2,97.0,154.83,77.42
17027,6,416.0,877.56,146.26
17029,2,400.0,716.0,358.0
17030,1,146.0,146.87,146.87
17031,2,235.0,380.35,190.18
17033,3,750.0,1030.14,343.38
17034,3,410.0,745.52,248.51
17035,2,229.0,433.53,216.77
17037,1,656.0,1267.32,1267.32
17038,1,28.0,112.4,112.4
17040,1,181.0,449.73,449.73
17041,3,927.0,1071.49,357.16
17042,5,990.0,1036.58,207.32
17043,4,998.0,1735.18,433.8
17044,1,504.0,948.48,948.48
17045,3,106.0,339.44,113.15
17046,1,510.0,642.02,642.02
17047,3,533.0,1100.9,366.97
17048,3,485.0,925.35,308.45
17049,9,2673.0,5655.03,628.34
17050,6,1595.0,3185.64,530.94
17051,1,179.0,240.89,240.89
17052,1,251.0,399.09,399.09
17053,1,122.0,498.48,498.48
17054,5,804.0,1356.33,271.27
17058,3,592.0,1179.89,393.3
17059,5,1850.0,3080.39,616.08
17060,1,216.0,234.24,234.24
17061,11,1526.0,5232.23,475.66
17062,4,418.0,533.33,133.33
17063,7,770.0,1461.14,208.73
17064,3,316.0,855.45,285.15
17068,21,2164.0,4552.14,216.77
17069,9,1506.0,2709.7,301.08
17070,1,131.0,304.24,304.24
17071,9,1197.0,2429.03,269.89
17073,4,759.0,1446.09,361.52
17075,4,292.0,834.12,208.53
17076,3,295.0,841.08,280.36
17078,2,788.0,378.2,189.1
17079,1,24.0,118.8,118.8
17080,2,166.0,287.62,143.81
17081,2,77.0,288.91,144.46
17082,2,1049.0,2003.85,1001.93
17083,3,772.0,1405.78,468.59
17084,2,1702.0,2747.99,1374.0
17085,5,785.0,1562.4,312.48
17086,6,1859.0,2050.08,341.68
17088,4,868.0,1991.01,497.75
17090,7,903.0,1974.65,282.09
17091,9,1746.0,3827.76,425.31
17092,4,1130.0,1774.03,443.51
17094,1,152.0,302.0,302.0
17095,3,618.0,1324.16,441.39
17096,4,339.0,1022.13,255.53
17097,8,459.0,954.42,119.3
17100,2,800.0,971.74,485.87
17101,4,815.0,1621.73,405.43
17102,1,2.0,25.5,25.5
17105,2,693.0,665.78,332.89
17107,6,4826.0,10797.48,1799.58
17109,6,588.0,881.29,146.88
17110,1,50.0,163.3,163.3
17111,1,282.0,231.61,231.61
17114,8,215.0,801.12,100.14
17115,3,372.0,837.5,279.17
17117,1,68.0,116.2,116.2
17118,1,154.0,157.02,157.02
17119,2,334.0,606.91,303.46
17120,1,120.0,307.46,307.46
17122,1,80.0,138.32,138.32
17123,1,246.0,345.3,345.3
17124,1,129.0,294.24,294.24
17125,1,281.0,230.5,230.5
17126,5,780.0,989.45,197.89
17128,1,76.0,157.09,157.09
17131,5,983.0,2463.17,492.63
17133,7,2730.0,4892.24,698.89
17134,2,98.0,413.2,206.6
17135,7,1224.0,1139.73,162.82
17138,1,126.0,380.5,380.5
17139,12,5176.0,10650.77,887.56
17140,1,296.0,454.12,454.12
17142,1,81.0,579.0,579.0
17144,2,483.0,984.57,492.29
17146,3,212.0,749.78,249.93
17147,4,882.0,1714.59,428.65
17148,1,82.0,124.88,124.88
17152,3,517.0,1689.5,563.17
17153,1,104.0,213.78,213.78
17154,1,490.0,329.34,329.34
17155,2,242.0,251.7,125.85
17157,2,172.0,319.0,159.5
17158,3,778.0,1266.97,422.32
17159,3,1111.0,1538.88,512.96
17160,6,2856.0,3518.03,586.34
17162,10,1001.0,1715.46,171.55
17163,2,66.0,293.1,146.55
17164,7,1501.0,2467.35,352.48
17165,1,100.0,158.68,158.68
17166,2,78.0,206.34,103.17
17169,2,526.0,835.78,417.89
17171,1,185.0,224.91,224.91
17172,1,480.0,317.76,317.76
17173,8,1122.0,3766.6,470.83
17174,1,41.0,59.9,59.9
17175,4,866.0,1443.69,360.92
17176,1,170.0,306.13,306.13
17179,3,290.0,711.79,237.26
17180,4,670.0,783.97,195.99
17181,2,241.0,239.92,119.96
17183,6,1296.0,3347.31,557.89
17186,2,200.0,144.0,72.0
17187,1,144.0,203.95,203.95
17188,7,1328.0,2474.23,353.46
17189,2,226.0,383.75,191.88
17190,2,161.0,444.74,222.37
17191,7,1166.0,2093.68,299.1
17193,7,1254.0,1699.3,242.76
17194,2,119.0,262.62,131.31
17197,1,191.0,1013.01,1013.01
17198,3,357.0,692.22,230.74
17201,1,231.0,289.78,289.78
17203,6,2846.0,3560.08,593.35
17204,4,646.0,1564.56,391.14
17205,1,884.0,384.08,384.08
17206,1,76.0,204.24,204.24
17211,8,1323.0,2317.22,289.65
17212,1,147.0,226.85,226.85
17213,7,1176.0,2781.23,397.32
17214,6,272.0,1059.12,176.52
17217,1,24.0,113.5,113.5
17218,10,955.0,1951.97,195.2
17219,1,89.0,114.23,114.23
17220,14,1897.0,3187.55,227.68
17221,2,287.0,334.48,167.24
17222,1,122.0,328.65,328.65
17223,2,110.0,416.89,208.45
17226,1,406.0,393.49,393.49
17227,6,741.0,939.32,156.55
17228,8,1532.0,1906.09,238.26
17229,2,185.0,318.76,159.38
17230,8,1651.0,3638.41,454.8
17231,10,1724.0,3124.72,312.47
17232,2,202.0,417.77,208.89
17233,1,131.0,190.88,190.88
17234,1,55.0,149.89,149.89
17235,2,224.0,550.06,275.03
17236,6,474.0,916.13,152.69
17237,2,105.0,314.69,157.35
17238,17,1807.0,3719.1,218.77
17239,1,150.0,382.5,382.5
17242,2,611.0,1135.04,567.52
17243,26,3320.0,8540.05,328.46
17244,1,616.0,954.9,954.9
17245,1,75.0,171.45,171.45
17247,1,105.0,280.09,280.09
17248,1,213.0,318.65,318.65
17250,2,167.0,381.97,190.99
17251,1,108.0,269.83,269.83
17252,2,192.0,348.91,174.46
17253,1,43.0,178.26,178.26
17254,2,251.0,271.19,135.6
17255,2,227.0,291.48,145.74
17256,2,141.0,240.0,120.0
17259,2,388.0,581.23,290.62
17262,5,367.0,1253.36,250.67
17263,1,36.0,63.44,63.44
17265,2,389.0,550.01,275.01
17266,3,153.0,296.58,98.86
17267,2,158.0,317.2,158.6
17268,4,844.0,763.64,190.91
17272,4,1778.0,2148.63,537.16
17274,1,77.0,107.82,107.82
17277,2,430.0,1065.35,532.68
17278,1,179.0,246.04,246.04
17279,1,48.0,187.83,187.83
17282,3,1866.0,1685.46,561.82
17284,6,1362.0,1647.48,274.58
17286,1,117.0,151.37,151.37
17287,7,556.0,1049.06,149.87
17288,7,1201.0,1417.63,202.52
17289,3,513.0,931.02,310.34
17290,2,397.0,513.01,256.51
17291,1,72.0,550.8,550.8
17293,9,1135.0,1854.06,206.01
17295,3,293.0,547.0,182.33
17297,1,65.0,128.18,128.18
17298,2,387.0,498.42,249.21
17299,4,668.0,656.61,164.15
17301,1,137.0,163.24,163.24
17302,5,575.0,1135.63,227.13
17303,1,144.0,250.04,250.04
17306,19,11491.0,8631.31,454.28
17309,1,41.0,82.75,82.75
17311,2,1005.0,1384.85,692.43
17312,3,372.0,644.3,214.77
17313,1,1402.0,2328.84,2328.84
17314,8,1896.0,2527.92,315.99
17315,38,3863.0,6281.23,165.3
17317,3,1146.0,2600.34,866.78
17320,3,634.0,1200.62,400.21
17321,2,364.0,657.16,328.58
17323,7,760.0,906.52,129.5
17324,4,843.0,986.48,246.62
17325,1,60.0,96.8,96.8
17329,2,142.0,523.11,261.56
17330,2,120.0,363.9,181.95
17331,1,16.0,175.2,175.2
17333,1,375.0,494.25,494.25
17334,2,315.0,307.02,153.51
17337,4,1247.0,1981.06,495.27
17338,8,3059.0,6493.54,811.69
17339,2,152.0,243.36,121.68
17340,11,5967.0,12353.29,1123.03
17341,3,443.0,682.29,227.43
17343,1,56.0,193.64,193.64
17344,1,65.0,157.62,157.62
17345,4,341.0,519.69,129.92
17346,15,1617.0,2622.88,174.86
17347,1,216.0,228.96,228.96
17348,5,1398.0,1156.6,231.32
17349,1,102.0,98.25,98.25
17350,4,770.0,1281.32,320.33
17351,3,113.0,587.15,195.72
17353,2,1200.0,1740.0,870.0
17354,1,1006.0,1393.06,1393.06
17356,1,166.0,178.22,178.22
17357,2,152.0,384.39,192.2
17358,2,190.0,360.81,180.41
17359,1,161.0,127.86,127.86
17360,3,328.0,568.24,189.41
17361,3,157.0,488.2,162.73
17362,2,191.0,312.23,156.12
17364,11,2692.0,4462.68,405.7
17365,8,4749.0,4767.36,595.92
17367,1,149.0,167.55,167.55
17368,8,1377.0,1878.87,234.86
17370,4,540.0,446.18,111.55
17371,3,151.0,418.4,139.47
17372,8,747.0,1337.18,167.15
17373,4,408.0,646.92,161.73
17374,2,85.0,495.77,247.89
17375,3,367.0,400.1,133.37
17376,2,86.0,203.2,101.6
17377,20,2038.0,4058.32,202.92
17379,1,623.0,389.72,389.72
17381,29,25649.0,20275.61,699.16
17382,1,25.0,65.4,65.4
17383,1,148.0,193.39,193.39
17384,2,88.0,336.4,168.2
17385,1,197.0,256.11,256.11
17386,6,1902.0,2686.42,447.74
17387,2,522.0,746.81,373.41
17388,4,1068.0,1259.56,314.89
17389,34,7612.0,31833.68,936.28
17391,2,480.0,508.8,254.4
17392,2,277.0,417.27,208.64
17394,1,241.0,203.87,203.87
17396,8,2005.0,7330.8,916.35
17397,2,250.0,681.41,340.71
17398,3,310.0,653.38,217.79
17400,5,1088.0,2097.84,419.57
17402,13,701.0,2633.85,202.6
17403,1,111.0,263.92,263.92
17404,15,32748.0,31906.82,2127.12
17405,3,726.0,1031.41,343.8
17406,3,780.0,2184.42,728.14
17408,1,3.0,32.65,32.65
17409,2,105.0,771.85,385.93
17410,5,616.0,1214.72,242.94
17411,3,306.0,778.94,259.65
17412,7,738.0,1258.06,179.72
17414,2,2100.0,778.0,389.0
17415,1,114.0,507.84,507.84
17416,7,4302.0,6893.42,984.77
17418,2,289.0,463.46,231.73
17419,12,1876.0,4226.57,352.21
17420,3,265.0,598.83,199.61
17422,6,2253.0,1979.37,329.9
17423,2,459.0,698.41,349.21
17425,2,407.0,759.17,379.59
17426,6,3094.0,5037.26,839.54
17427,1,34.0,100.8,100.8
17428,28,9474.0,17256.85,616.32
17429,3,624.0,524.92,174.97
17430,2,190.0,265.76,132.88
17431,1,292.0,403.3,403.3
17432,2,207.0,365.76,182.88
17433,1,185.0,303.16,303.16
17434,7,1693.0,2373.82,339.12
17436,2,90.0,216.3,108.15
17438,1,103.0,388.45,388.45
17440,3,246.0,186.42,62.14
17442,6,1496.0,2248.56,374.76
17443,1,504.0,534.24,534.24
17444,3,2119.0,2940.04,980.01
17446,2,198.0,120.9,60.45
17447,2,443.0,541.53,270.77
17449,7,1121.0,2519.21,359.89
17450,46,69973.0,194390.79,4225.89
17451,7,1203.0,1721.4,245.91
17453,2,219.0,486.72,243.36
17454,4,243.0,517.53,129.38
17455,1,66.0,131.7,131.7
17456,1,222.0,249.86,249.86
17457,5,826.0,1737.7,347.54
17458,1,170.0,316.5,316.5
17459,2,537.0,657.3,328.65
17460,6,236.0,622.43,103.74
17461,3,770.0,735.82,245.27
17462,2,227.0,675.69,337.85
17463,5,1086.0,1875.86,375.17
17464,1,220.0,289.96,289.96
17466,2,306.0,763.28,381.64
17468,2,116.0,137.0,68.5
17469,5,787.0,1870.97,374.19
17470,5,1675.0,1125.07,225.01
17472,3,455.0,697.54,232.51
17475,1,178.0,194.37,194.37
17480,1,338.0,511.82,511.82
17481,4,1061.0,1255.59,313.9
17483,3,191.0,414.04,138.01
17486,1,191.0,396.87,396.87
17489,2,428.0,376.64,188.32
17490,7,1134.0,2092.32,298.9
17491,10,2013.0,3558.87,355.89
17492,1,155.0,374.57,374.57
17495,2,229.0,497.56,248.78
17496,1,79.0,271.05,271.05
17498,1,394.0,272.22,272.22
17499,1,711.0,622.88,622.88
17500,3,17.0,1138.0,379.33
17501,2,160.0,288.6,144.3
17502,4,376.0,689.1,172.28
17503,2,486.0,558.96,279.48
17504,9,1664.0,2997.03,333.0
17505,2,556.0,1145.84,572.92
17506,1,139.0,302.2,302.2
17507,2,359.0,605.58,302.79
17508,1,289.0,387.31,387.31
17509,8,3512.0,6083.64,760.46
17510,1,214.0,308.48,308.48
17511,31,64549.0,91062.38,2937.5
17512,10,2753.0,2924.99,292.5
17513,1,254.0,513.2,513.2
17514,1,135.0,208.65,208.65
17515,4,243.0,639.02,159.76
17516,5,414.0,764.88,152.98
17517,1,102.0,153.94,153.94
17519,6,1236.0,1844.02,307.34
17520,1,365.0,546.81,546.81
17521,3,519.0,723.21,241.07
17522,5,1034.0,1070.71,214.14
17523,4,872.0,652.74,163.19
17524,1,90.0,145.0,145.0
17525,1,82.0,422.7,422.7
17526,4,310.0,1195.9,298.98
17527,4,488.0,939.37,234.84
17528,8,2138.0,3628.5,453.56
17530,10,1514.0,2367.12,236.71
17531,1,136.0,296.7,296.7
17534,1,103.0,223.36,223.36
17535,1,136.0,164.4,164.4
17536,1,6.0,76.5,76.5
17537,2,699.0,887.67,443.84
17538,1,134.0,98.42,98.42
17540,2,194.0,578.9,289.45
17542,1,134.0,170.75,170.75
17545,3,337.0,642.32,214.11
17548,1,58.0,103.3,103.3
17549,2,210.0,148.86,74.43
17550,3,86.0,267.16,89.05
17551,1,142.0,290.34,290.34
17552,4,719.0,930.41,232.6
17553,1,1048.0,1487.6,1487.6
17554,5,1763.0,1952.45,390.49
17555,2,348.0,480.31,240.16
17556,1,101.0,157.9,157.9
17557,3,306.0,541.46,180.49
17560,4,635.0,854.95,213.74
17561,1,144.0,165.12,165.12
17562,7,817.0,1122.38,160.34
17564,3,146.0,454.01,151.34
17566,2,497.0,869.77,434.89
17567,8,2632.0,4331.48,541.44
17569,1,159.0,344.14,344.14
17571,4,876.0,1425.67,356.42
17572,4,95.0,226.75,56.69
17573,3,308.0,380.6,126.87
17574,1,77.0,185.65,185.65
17576,19,1967.0,3564.83,187.62
17578,1,138.0,143.46,143.46
17579,3,258.0,448.9,149.63
17580,3,88.0,215.72,71.91
17581,25,5915.0,11025.24,441.01
17582,1,123.0,175.27,175.27
17584,2,458.0,1242.3,621.15
17585,4,1650.0,1116.68,279.17
17588,3,676.0,1240.2,413.4
17589,4,1631.0,2404.17,601.04
17590,3,822.0,1468.02,489.34
17591,7,1000.0,2203.67,314.81
17593,5,3089.0,3923.86,784.77
17594,2,550.0,993.18,496.59
17595,2,228.0,386.69,193.35
17596,7,4376.0,2806.69,400.96
17597,1,1176.0,2044.37,2044.37
17600,1,144.0,161.67,161.67
17601,1,103.0,116.01,116.01
17602,6,4116.0,5054.42,842.4
17603,1,74.0,394.72,394.72
17604,2,169.0,309.36,154.68
17608,2,229.0,191.99,96.0
17609,5,719.0,1105.78,221.16
17611,15,2550.0,3961.12,264.07
17612,6,1808.0,2048.45,341.41
17613,14,2490.0,4544.55,324.61
17614,1,235.0,386.32,386.32
17615,3,140.0,329.6,109.87
17616,3,224.0,571.2,190.4
17618,3,319.0,930.28,310.09
17619,1,124.0,214.37,214.37
17620,1,60.0,81.44,81.44
17621,3,514.0,1379.9,459.97
17623,1,265.0,527.05,527.05
17624,2,554.0,843.48,421.74
17625,4,1180.0,2020.4,505.1
17628,1,79.0,75.75,75.75
17629,8,1629.0,1814.12,226.77
17630,2,158.0,503.6,251.8
17631,3,334.0,528.33,176.11
17633,4,644.0,1324.84,331.21
17634,9,838.0,2358.59,262.07
17636,1,182.0,285.56,285.56
17637,2,280.0,547.06,273.53
17639,1,49.0,108.5,108.5
17640,1,250.0,621.66,621.66
17642,2,474.0,712.29,356.15
17643,1,71.0,101.55,101.55
17644,11,1793.0,2895.64,263.24
17646,3,323.0,1008.39,336.13
17647,1,30.0,133.06,133.06
17648,4,487.0,1797.5,449.38
17649,1,399.0,868.49,868.49
17650,1,150.0,166.08,166.08
17651,10,3112.0,3945.0,394.5
17652,12,2509.0,4867.72,405.64
17653,4,1409.0,1207.56,301.89
17654,1,41.0,117.55,117.55
17655,7,1116.0,2638.94,376.99
17656,5,1399.0,1674.69,334.94
17658,2,616.0,595.42,297.71
17659,12,1525.0,2999.46,249.96
17660,1,121.0,178.75,178.75
17663,7,797.0,1802.91,257.56
17664,2,604.0,604.64,302.32
17666,2,596.0,728.16,364.08
17667,5,1033.0,2055.51,411.1
17668,2,93.0,347.75,173.88
17669,7,1916.0,3406.72,486.67
17670,1,110.0,205.7,205.7
17671,4,772.0,1572.71,393.18
17672,2,1690.0,3178.17,1589.09
17673,6,1462.0,1594.97,265.83
17674,2,672.0,551.04,275.52
17675,31,8360.0,20374.28,657.23
17676,6,922.0,1371.18,228.53
17677,30,9772.0,16345.38,544.85
17678,1,207.0,298.11,298.11
17679,2,729.0,1992.11,996.06
17680,1,96.0,184.4,184.4
17682,6,1367.0,2474.33,412.39
17684,1,145.0,239.41,239.41
17685,7,1907.0,3155.83,450.83
17686,7,2478.0,5739.46,819.92
17690,15,1769.0,4726.8,315.12
17691,2,134.0,290.4,145.2
17692,4,672.0,740.94,185.24
17693,1,231.0,200.47,200.47
17694,1,184.0,283.12,283.12
17695,2,779.0,765.34,382.67
17696,8,1756.0,2285.71,285.71
17697,1,93.0,338.95,338.95
17698,1,93.0,154.95,154.95
17700,4,1266.0,2534.64,633.66
17701,1,109.0,417.95,417.95
17702,4,1353.0,1824.37,456.09
17703,3,590.0,798.74,266.25
17704,2,343.0,885.19,442.6
17705,9,963.0,1823.52,202.61
17706,17,3899.0,10504.49,617.91
17707,2,144.0,152.4,76.2
17708,2,90.0,263.33,131.67
17709,1,17.0,137.45,137.45
17711,2,246.0,385.1,192.55
17712,1,215.0,522.91,522.91
17714,1,92.0,153.0,153.0
17715,1,384.0,326.4,326.4
17716,11,3072.0,5655.99,514.18
17718,1,83.0,139.35,139.35
17719,15,2466.0,5396.04,359.74
17720,4,576.0,1195.94,298.99
17722,4,1595.0,2424.04,606.01
17723,6,792.0,3276.4,546.07
17724,3,300.0,1033.0,344.33
17725,11,2162.0,3439.08,312.64
17727,1,645.0,1060.25,1060.25
17728,3,1469.0,2876.01,958.67
17730,13,3576.0,5298.48,407.58
17731,4,493.0,1240.11,310.03
17732,1,93.0,303.97,303.97
17733,2,463.0,692.19,346.1
17734,3,422.0,700.63,233.54
17735,19,8439.0,13110.02,690.0
17736,3,238.0,377.44,125.81
17737,2,108.0,168.24,84.12
17738,4,1029.0,1879.05,469.76
17739,7,861.0,2791.35,398.76
17742,2,89.0,355.11,177.56
